From Date,To Date,PM2.5,PM10,NO2,SO2,NH3,CO,Ozone
20-09-2020 00:00,21-09-2020 00:00,19.03,38.81,10.26,4.39,8.88,0.55,17.97666667
21-09-2020 00:00,22-09-2020 00:00,20.69,39.45,11.43,3.77,7.62,0.5233333333,18.38
22-09-2020 00:00,23-09-2020 00:00,24.58,66.7,12.39,3.4,6.73,0.5433333333,19.52333333
23-09-2020 00:00,24-09-2020 00:00,32.66,77.38,14.04,2.96,5.42,0.55,20.22
24-09-2020 00:00,25-09-2020 00:00,22.41,52.74,15.83,3.43,4.97,0.5166666667,19.31333333
25-09-2020 00:00,26-09-2020 00:00,27.23,65.66,23.74,3.21,4.91,0.51,19.18
26-09-2020 00:00,27-09-2020 00:00,21.39,60.82,11.23,3.3,8.94,0.5066666667,18.20666667
27-09-2020 00:00,28-09-2020 00:00,21.48,54.91,12.54,3.39,8.03,0.5266666667,13.01
28-09-2020 00:00,29-09-2020 00:00,27.81,65.82,15.1,3.45,6,0.5833333333,20.99333333
29-09-2020 00:00,30-09-2020 00:00,28.72,70.16,14.65,3.38,5.71,0.58,18.14
30-09-2020 00:00,01-10-2020 00:00,26.39,60.12,17.59,3.46,4.83,0.5733333333,17.85333333
01-10-2020 00:00,02-10-2020 00:00,31.47,71.25,17.62,3.56,5.01,0.6066666667,17.42333333
02-10-2020 00:00,03-10-2020 00:00,24.38,64.12,13.76,4,6.87,0.5766666667,18.94
03-10-2020 00:00,04-10-2020 00:00,25.39,59.63,15.25,3.57,6.92,0.57,22.23
04-10-2020 00:00,05-10-2020 00:00,27.4,67.21,17.07,4.24,6.31,0.63,19.51333333
05-10-2020 00:00,06-10-2020 00:00,30.26,71.18,15.92,3.8,5.43,0.66,20.12333333
06-10-2020 00:00,07-10-2020 00:00,28.29,72.31,21,3.88,6.11,0.68,19.16
07-10-2020 00:00,08-10-2020 00:00,30.54,83.74,24.95,3.79,5.15,0.8233333333,20.70666667
08-10-2020 00:00,09-10-2020 00:00,32.95,80.15,28.72,6.47,4.19,0.61,21.44333333
09-10-2020 00:00,10-10-2020 00:00,32.66,86.95,26.68,4.27,4.77,0.9066666667,21.00666667
10-10-2020 00:00,11-10-2020 00:00,43.49,90.61,24.05,4.57,6.35,0.77,20.06
11-10-2020 00:00,12-10-2020 00:00,46.46,93.64,20.97,4.6,5.62,0.71,22.37
12-10-2020 00:00,13-10-2020 00:00,42.89,99.96,24.42,4.71,5.76,0.8,20.46
13-10-2020 00:00,14-10-2020 00:00,45.43,107.65,37.23,4.67,3.96,0.9366666667,3.346666667
14-10-2020 00:00,15-10-2020 00:00,36.15,88.07,20.54,4.25,5.7,0.7166666667,19.61
15-10-2020 00:00,16-10-2020 00:00,37.03,77.82,14.26,3.92,9.98,0.6766666667,20.36
16-10-2020 00:00,17-10-2020 00:00,31.99,61.19,11.65,2.97,12.31,0.5966666667,22.28
17-10-2020 00:00,18-10-2020 00:00,28.17,46.41,12.45,3.62,12.49,0.59,17.14
18-10-2020 00:00,19-10-2020 00:00,28.48,60.6,11.74,4.35,10.62,0.5333333333,17.83
19-10-2020 00:00,20-10-2020 00:00,38.06,71.66,14.58,3.9,8.24,0.58,18.99
20-10-2020 00:00,21-10-2020 00:00,39.42,77.01,22.03,4.38,6.19,0.7066666667,20.30333333
21-10-2020 00:00,22-10-2020 00:00,48.39,83.28,19.8,4.3,7.36,0.6633333333,26.64666667
22-10-2020 00:00,23-10-2020 00:00,31.19,68.04,25.86,4.72,8.7,0.6466666667,27.83666667
23-10-2020 00:00,24-10-2020 00:00,40.96,93.75,28.62,5.78,6.5,0.9066666667,14.49
24-10-2020 00:00,25-10-2020 00:00,53.07,93.74,31.41,6.33,7.11,0.9333333333,18.34
25-10-2020 00:00,26-10-2020 00:00,45.6,85.03,,6.3,,0.9733333333,17.11
26-10-2020 00:00,27-10-2020 00:00,41.19,81.5,45.34,5.79,6.13,0.9766666667,18.99666667
27-10-2020 00:00,28-10-2020 00:00,48.84,101.75,43.5,5.71,6.06,0.9966666667,15.86666667
28-10-2020 00:00,29-10-2020 00:00,48.3,101.39,44.64,6.13,6.04,1.063333333,20.15
29-10-2020 00:00,30-10-2020 00:00,43.06,100.53,44.13,5.79,5.86,0.9633333333,17.85666667
30-10-2020 00:00,31-10-2020 00:00,41.2,80.19,43.24,6.24,7.08,1.01,17.96
31-10-2020 00:00,01-11-2020 00:00,45.98,99.98,38.27,6.42,8.33,1.04,24.16666667
01-11-2020 00:00,02-11-2020 00:00,52.07,123.98,48.3,6.96,8.52,1.213333333,15.84
02-11-2020 00:00,03-11-2020 00:00,56.65,129.61,53.02,6.78,7.59,1.28,18.01
03-11-2020 00:00,04-11-2020 00:00,52.95,113,51.07,8.79,8.92,1.42,16.71666667
04-11-2020 00:00,05-11-2020 00:00,54.2,108.16,43.91,6.89,16.68,1.26,17.88
05-11-2020 00:00,06-11-2020 00:00,45.76,93.2,37.59,6.64,19.81,1.066666667,17
06-11-2020 00:00,07-11-2020 00:00,41.78,102.17,42.47,6.82,19.06,1.226666667,19.27333333
07-11-2020 00:00,08-11-2020 00:00,39.66,83.96,36.56,6.51,14.95,1.106666667,16.69333333
08-11-2020 00:00,09-11-2020 00:00,49.55,105.43,36.89,7.17,22.06,1.19,16.19
09-11-2020 00:00,10-11-2020 00:00,66.07,145.67,38.32,7.75,18.91,1.346666667,17.24
10-11-2020 00:00,11-11-2020 00:00,54.16,103.25,33.6,7.36,17.09,1.376666667,18.08
11-11-2020 00:00,12-11-2020 00:00,63.54,127.59,35.64,7.2,16.26,1.34,16.62666667
12-11-2020 00:00,13-11-2020 00:00,75.16,131.84,31.79,7.61,19.96,1.32,15.46333333
13-11-2020 00:00,14-11-2020 00:00,53.38,98.36,27.3,7.53,24.48,1.24,17.38
14-11-2020 00:00,15-11-2020 00:00,58.71,101.89,22.4,6.86,30.19,1.116666667,17.51
15-11-2020 00:00,16-11-2020 00:00,47.77,93.43,16.9,6.76,38.46,1.03,15.97666667
16-11-2020 00:00,17-11-2020 00:00,40.44,85.29,16.25,6.39,32.44,1.023333333,18.03666667
17-11-2020 00:00,18-11-2020 00:00,37.56,93.72,17.36,5.98,26.52,1.02,18.13
18-11-2020 00:00,19-11-2020 00:00,43.43,91.8,21.53,5.77,16.92,0.8933333333,16.83666667
19-11-2020 00:00,20-11-2020 00:00,36.75,80.78,20.62,5.91,19.52,0.7766666667,16.72
20-11-2020 00:00,21-11-2020 00:00,38.14,84.38,23.45,5.99,17.25,0.7633333333,12.99333333
21-11-2020 00:00,22-11-2020 00:00,39.69,89.1,22.6,6.15,20.98,0.8033333333,14.42
22-11-2020 00:00,23-11-2020 00:00,45.72,93.88,22.5,7.5,24.29,0.8566666667,15.39
23-11-2020 00:00,24-11-2020 00:00,45.03,105.74,28.54,7.61,20.28,0.9833333333,17.20333333
24-11-2020 00:00,25-11-2020 00:00,65.71,139.26,33.84,7.68,16.55,1.153333333,13.98
25-11-2020 00:00,26-11-2020 00:00,45.76,130.59,27.54,7.4,14.77,0.96,14.25
26-11-2020 00:00,27-11-2020 00:00,45.64,103.98,14.63,8.83,22.52,0.84,12.89
27-11-2020 00:00,28-11-2020 00:00,38.63,90.15,13.41,6.95,27.46,0.82,16.38333333
28-11-2020 00:00,29-11-2020 00:00,28.66,65.41,15.74,7.84,23.36,0.8333333333,16.86333333
29-11-2020 00:00,30-11-2020 00:00,33.11,74.91,19.98,8.32,21.27,0.8866666667,14.78
30-11-2020 00:00,01-12-2020 00:00,47.71,106.1,22.41,8.67,21.46,0.97,16.36
01-12-2020 00:00,02-12-2020 00:00,47.04,110.41,27.14,7.37,16.42,0.9966666667,18.47666667
02-12-2020 00:00,03-12-2020 00:00,48.64,116.71,27.77,8.24,17.47,1.073333333,18.10333333
03-12-2020 00:00,04-12-2020 00:00,47.02,120.18,29.24,8.65,15.38,1.1,19.26
04-12-2020 00:00,05-12-2020 00:00,51.78,133.5,31.38,9.14,16.81,1.176666667,17.79
05-12-2020 00:00,06-12-2020 00:00,58.64,150.19,36.55,8.6,12.05,1.21,17.97333333
06-12-2020 00:00,07-12-2020 00:00,60.07,140.84,28.99,9.49,15.78,1.11,18.15
07-12-2020 00:00,08-12-2020 00:00,58.14,146.94,33.02,8.34,17.1,1.176666667,18.74333333
08-12-2020 00:00,09-12-2020 00:00,51.11,135.79,33.19,8.54,14.78,1.12,18.38333333
09-12-2020 00:00,10-12-2020 00:00,54.22,131.69,32.22,7.37,13.35,1.033333333,18.94
10-12-2020 00:00,11-12-2020 00:00,48.7,133.59,27.03,8.03,14.1,0.98,16.56333333
11-12-2020 00:00,12-12-2020 00:00,33.67,63.46,14.74,5.68,18.38,0.7833333333,12.25666667
12-12-2020 00:00,13-12-2020 00:00,43.68,72.87,19.66,6.31,15.58,0.8366666667,13.33666667
13-12-2020 00:00,14-12-2020 00:00,54.94,104.79,21.84,6.55,16.31,0.8533333333,14.07666667
14-12-2020 00:00,15-12-2020 00:00,50.75,105.81,18.11,9.46,19.36,3.13,13.74
15-12-2020 00:00,16-12-2020 00:00,40.98,84.96,15.7,11.5,17.75,4.32,13.3
16-12-2020 00:00,17-12-2020 00:00,38.51,90.54,18.96,12.22,17.72,1.51,14.06333333
17-12-2020 00:00,18-12-2020 00:00,48.14,99.54,21.14,13.72,18.48,0.74,12.48
18-12-2020 00:00,19-12-2020 00:00,42.65,93.66,18.16,13.83,21.63,0.7166666667,13.51333333
19-12-2020 00:00,20-12-2020 00:00,28.83,74.19,15.64,14.05,19.35,0.71,14.37333333
20-12-2020 00:00,21-12-2020 00:00,26.71,64.14,17.42,15.15,20.16,0.7633333333,12.7
21-12-2020 00:00,22-12-2020 00:00,27.94,72.22,23.48,19.74,18.29,0.9,15.72666667
22-12-2020 00:00,23-12-2020 00:00,38.83,94.49,28.25,19.31,17.69,0.95,16.13333333
23-12-2020 00:00,24-12-2020 00:00,48.36,119.76,39.91,40.15,12.24,1.086666667,17.71666667
24-12-2020 00:00,25-12-2020 00:00,60.31,133.92,34.5,21.2,12.24,1.026666667,14.71666667
25-12-2020 00:00,26-12-2020 00:00,41.39,92.65,14.16,13.93,20.82,0.8466666667,16.51333333
26-12-2020 00:00,27-12-2020 00:00,49.41,100.8,27.53,24.2,16.42,1.003333333,15.36333333
27-12-2020 00:00,28-12-2020 00:00,36.66,128.8,22.43,14.17,14.1,0.94,15.28333333
28-12-2020 00:00,29-12-2020 00:00,36.28,152.63,26.12,18.01,17.08,1.033333333,15.51
29-12-2020 00:00,30-12-2020 00:00,50.05,108.71,25.43,17.92,18.72,1.013333333,14.81333333
30-12-2020 00:00,31-12-2020 00:00,41.84,93.66,22.28,17,18.47,1.026666667,15.65
31-12-2020 00:00,01-01-2021 00:00,42.09,86.03,15.8,14.65,21.43,0.96,14.96333333
01-01-2021 00:00,02-01-2021 00:00,51.3,94.35,18.89,15.27,17.17,0.8533333333,12.72666667
02-01-2021 00:00,03-01-2021 00:00,54.8,107.57,26.04,15.93,11.68,0.8833333333,13.76666667
03-01-2021 00:00,04-01-2021 00:00,52.71,101.27,24.75,14.53,12.57,0.88,13.80666667
04-01-2021 00:00,05-01-2021 00:00,70.18,136.01,29.47,19.34,12.19,0.9566666667,15.53
05-01-2021 00:00,06-01-2021 00:00,65.51,132.39,21.37,14.11,13.75,0.9133333333,14.85666667
06-01-2021 00:00,07-01-2021 00:00,50.76,101.28,18.56,27.98,15.07,0.8866666667,15.57666667
07-01-2021 00:00,08-01-2021 00:00,39.84,85.36,19.55,13.51,15.63,0.86,12.62
08-01-2021 00:00,09-01-2021 00:00,45.57,90.85,18.74,12.5,14.36,0.8466666667,15.14333333
09-01-2021 00:00,10-01-2021 00:00,46.57,90.26,17.97,12.67,14.17,0.83,14.04333333
10-01-2021 00:00,11-01-2021 00:00,43.52,82.83,16.77,12.98,18.96,0.8366666667,12.61
11-01-2021 00:00,12-01-2021 00:00,36.14,75.66,15.59,13.11,20.01,0.79,13.17666667
12-01-2021 00:00,13-01-2021 00:00,34.35,86.21,23.46,13.57,17.37,0.8466666667,15.87333333
13-01-2021 00:00,14-01-2021 00:00,36.64,88.69,31.8,11.87,14.98,0.7833333333,16.09
14-01-2021 00:00,15-01-2021 00:00,34.09,60.6,27.53,9.39,17.57,0.6733333333,15.62666667
15-01-2021 00:00,16-01-2021 00:00,26.64,56.69,27.07,21.19,18.38,0.7133333333,14.43333333
16-01-2021 00:00,17-01-2021 00:00,45.95,89.66,34.42,16.81,15.8,0.8033333333,17.77666667
17-01-2021 00:00,18-01-2021 00:00,58.66,101.13,31.57,11.53,14.73,0.7466666667,13.25333333
18-01-2021 00:00,19-01-2021 00:00,58.53,108.29,27.01,12.41,12.59,0.6966666667,16.88
19-01-2021 00:00,20-01-2021 00:00,53.81,104.93,25.17,12.41,12.74,0.6933333333,16.17666667
20-01-2021 00:00,21-01-2021 00:00,62.57,116.02,27.09,10.58,16.11,0.7966666667,14.94666667
21-01-2021 00:00,22-01-2021 00:00,54.42,111.55,28.78,10.45,16.7,0.7533333333,16.51333333
22-01-2021 00:00,23-01-2021 00:00,48.51,105.48,33.17,14.23,12.79,0.7266666667,18.2
23-01-2021 00:00,24-01-2021 00:00,49.2,98.5,19.69,10.31,18.84,0.6566666667,15.38666667
24-01-2021 00:00,25-01-2021 00:00,47.36,163.84,17.8,12.08,22.41,0.6533333333,13.91333333
25-01-2021 00:00,26-01-2021 00:00,43.56,122.79,22.26,12.26,17.61,0.7066666667,16.84333333
26-01-2021 00:00,27-01-2021 00:00,39.36,89.84,33.54,13.75,11.89,0.7366666667,14.90666667
27-01-2021 00:00,28-01-2021 00:00,38.05,91.35,31.44,16.34,14.65,0.74,16.55333333
28-01-2021 00:00,29-01-2021 00:00,38.89,92.08,38.15,16.31,17.5,0.76,17.25333333
29-01-2021 00:00,30-01-2021 00:00,38.42,92.56,32.6,13.33,16.37,0.8033333333,16.10666667
30-01-2021 00:00,31-01-2021 00:00,38.75,89.92,31.72,12.71,16.91,0.9766666667,14.96
31-01-2021 00:00,01-02-2021 00:00,42.1,93.18,33.37,7.13,16.41,0.8233333333,16.20333333
01-02-2021 00:00,02-02-2021 00:00,43.28,101.64,31.38,10.16,17.19,1.19,18.24666667
02-02-2021 00:00,03-02-2021 00:00,56.18,123.27,40.98,8.48,14.03,1.296666667,17.95666667
03-02-2021 00:00,04-02-2021 00:00,58.14,120.02,37.27,4.84,13.25,1.15,16.01333333
04-02-2021 00:00,05-02-2021 00:00,57.27,110.9,30.65,9.22,13.87,0.89,17.4
05-02-2021 00:00,06-02-2021 00:00,36.5,88.93,28.99,8.21,17.43,0.8766666667,15.32
06-02-2021 00:00,07-02-2021 00:00,34.44,89.28,26.64,6.66,20.06,0.9733333333,20.14333333
07-02-2021 00:00,08-02-2021 00:00,36.83,86.31,28.78,6.24,18.8,1.013333333,13.44333333
08-02-2021 00:00,09-02-2021 00:00,36.38,107.29,25.59,4.88,24.4,1.2,15.08333333
09-02-2021 00:00,10-02-2021 00:00,47.7,93.14,33.53,15.17,19.1,1.363333333,16.52
10-02-2021 00:00,11-02-2021 00:00,55.12,112.78,38.73,6.49,14.65,1.256666667,16.72333333
11-02-2021 00:00,12-02-2021 00:00,55.21,113.37,42.02,10.56,11.57,1.41,17.41666667
12-02-2021 00:00,13-02-2021 00:00,55.39,124.09,38.49,8.7,15.97,1.573333333,17.84
13-02-2021 00:00,14-02-2021 00:00,55.26,114.47,34.91,14.99,19.61,1.356666667,16.82333333
14-02-2021 00:00,15-02-2021 00:00,63.56,129.83,37.11,12,18.21,1.426666667,17.71
15-02-2021 00:00,16-02-2021 00:00,47.01,101.41,27.55,8.62,21.97,1.013333333,18.93666667
16-02-2021 00:00,17-02-2021 00:00,42.86,91.57,27.58,7.12,18.65,0.9666666667,18.83333333
17-02-2021 00:00,18-02-2021 00:00,57.86,123.76,41.07,7.82,18.05,1.426666667,20.19666667
18-02-2021 00:00,19-02-2021 00:00,42.04,99.56,26.09,7.55,26.29,0.9233333333,17.72333333
19-02-2021 00:00,20-02-2021 00:00,30.38,80.87,24.6,6.49,25.09,0.8666666667,19.31666667
20-02-2021 00:00,21-02-2021 00:00,28.13,70.53,20.25,7.08,29.73,0.8366666667,17.71
21-02-2021 00:00,22-02-2021 00:00,42.25,92.76,27.37,6.92,25.34,1.156666667,17.10333333
22-02-2021 00:00,23-02-2021 00:00,52.52,113.58,32.58,13.34,24.46,1.25,20.06
23-02-2021 00:00,24-02-2021 00:00,56.41,112.09,32.83,8,21.21,1.273333333,19.50333333
24-02-2021 00:00,25-02-2021 00:00,61.97,139.1,41.36,8.51,20.3,1.593333333,18.67
25-02-2021 00:00,26-02-2021 00:00,45.16,106.73,33.97,14.77,21.14,1.213333333,18.51333333
26-02-2021 00:00,27-02-2021 00:00,44.98,110.17,32.54,11.34,24.6,0.8666666667,20.13
27-02-2021 00:00,28-02-2021 00:00,37.67,97.39,28.66,14.1,28.92,0.94,19.35
28-02-2021 00:00,01-03-2021 00:00,46.91,117.42,30.45,7.33,25.65,1.013333333,18.20333333
01-03-2021 00:00,02-03-2021 00:00,41.52,115.66,29.4,6.41,25.13,0.78,19.97666667
02-03-2021 00:00,03-03-2021 00:00,37.04,107,28.56,16.17,19.3,0.63,18.22333333
03-03-2021 00:00,04-03-2021 00:00,34.12,93.99,32.01,17.72,20.41,0.7533333333,18.74333333
04-03-2021 00:00,05-03-2021 00:00,51.13,110.44,31.71,8.6,17.38,1.253333333,19.69333333
05-03-2021 00:00,06-03-2021 00:00,53.32,125.38,32.16,15.47,10.82,1.233333333,20.44
06-03-2021 00:00,07-03-2021 00:00,50.44,110.35,31.61,16.39,14.01,1.04,19.16333333
07-03-2021 00:00,08-03-2021 00:00,29.61,73.67,19.39,20.38,16,0.64,20.51666667
08-03-2021 00:00,09-03-2021 00:00,31.08,73.21,18.79,15.46,16.73,0.69,20.84333333
09-03-2021 00:00,10-03-2021 00:00,34.42,82.77,24.59,16.19,19.52,1.19,22.95333333
10-03-2021 00:00,11-03-2021 00:00,38.29,91.45,25.73,9.32,18.44,1.03,20.81666667
11-03-2021 00:00,12-03-2021 00:00,40.55,95.33,25.37,34,15.88,0.9133333333,20.15
12-03-2021 00:00,13-03-2021 00:00,32.12,79.69,14.62,15.02,23.11,0.5666666667,18.47666667
13-03-2021 00:00,14-03-2021 00:00,28.12,73.4,19.81,14.96,16.05,0.7433333333,18.68333333
14-03-2021 00:00,15-03-2021 00:00,29.43,84.78,13.48,17.39,22.97,0.5966666667,18.48333333
15-03-2021 00:00,16-03-2021 00:00,28.92,74.49,15.66,11.71,19.17,0.7,21.61666667
16-03-2021 00:00,17-03-2021 00:00,30.85,89.69,18.26,12.07,16.74,0.6866666667,22.47
17-03-2021 00:00,18-03-2021 00:00,32.81,85.51,23.97,14.42,15.16,0.7133333333,21.75
18-03-2021 00:00,19-03-2021 00:00,28.12,73.5,23.61,14.68,17.75,0.9733333333,18.69333333
19-03-2021 00:00,20-03-2021 00:00,44.78,118.99,26.22,17.9,21.3,0.96,19.39333333
20-03-2021 00:00,21-03-2021 00:00,59.39,134,26.5,25.01,19.21,0.9733333333,20.46
21-03-2021 00:00,22-03-2021 00:00,62.02,138.7,26.2,22.79,19.04,1.113333333,19.58333333
22-03-2021 00:00,23-03-2021 00:00,49.71,121.81,22.85,22.16,22.94,0.9866666667,21.80333333
23-03-2021 00:00,24-03-2021 00:00,51.33,125.17,20.47,22.93,22.79,0.8766666667,23.55333333
24-03-2021 00:00,25-03-2021 00:00,40.83,113.87,12.01,12.5,22.71,0.6066666667,21.97333333
25-03-2021 00:00,26-03-2021 00:00,26.58,83.1,13.07,9.63,18.9,0.7433333333,21.06
26-03-2021 00:00,27-03-2021 00:00,30.98,77.73,10.13,11.16,17.99,0.7166666667,23.32333333
27-03-2021 00:00,28-03-2021 00:00,30.28,78.86,14.73,16.33,16.57,0.88,21.85666667
28-03-2021 00:00,29-03-2021 00:00,32.75,73.98,19.77,11.12,16.03,1.143333333,23.63666667
29-03-2021 00:00,30-03-2021 00:00,38.81,77.43,16.61,18.99,25.38,0.63,26.18666667
30-03-2021 00:00,31-03-2021 00:00,36.33,78.12,14.89,17.62,20.22,0.9033333333,23.15666667
31-03-2021 00:00,01-04-2021 00:00,43.92,134.63,11.64,19.68,16.81,0.8233333333,23.47666667
01-04-2021 00:00,02-04-2021 00:00,42.57,117.33,15.69,16.49,14.07,1.09,23.05666667
02-04-2021 00:00,03-04-2021 00:00,38.68,97.28,17.61,14.84,22.29,1.31,22.80666667
03-04-2021 00:00,04-04-2021 00:00,43.01,96.44,17.83,11.49,16.13,1.343333333,22.65666667
04-04-2021 00:00,05-04-2021 00:00,42.71,87.87,15.83,8.74,15.3,1.236666667,22.06666667
05-04-2021 00:00,06-04-2021 00:00,41.35,93.03,13.01,10.42,18.97,0.81,22.03666667
06-04-2021 00:00,07-04-2021 00:00,41.39,89.24,16.24,14.87,19.83,0.57,24.14
07-04-2021 00:00,08-04-2021 00:00,37.88,86.61,14.17,13.61,17.67,0.6666666667,22.10666667
08-04-2021 00:00,09-04-2021 00:00,33.6,89.03,14.92,13.06,15.45,0.6833333333,22.41333333
09-04-2021 00:00,10-04-2021 00:00,42.37,103.24,15.58,15.45,15.45,0.7866666667,22.78666667
10-04-2021 00:00,11-04-2021 00:00,34.39,87.26,17.27,11.61,15.95,0.8666666667,23.65666667
11-04-2021 00:00,12-04-2021 00:00,38.5,82.34,13.73,17.68,15.97,0.92,23.01333333
12-04-2021 00:00,13-04-2021 00:00,34.7,89.82,14.55,20.57,14.44,0.8766666667,24.25
13-04-2021 00:00,14-04-2021 00:00,27.99,67.11,10.77,14.74,14.47,0.8233333333,23.61
14-04-2021 00:00,15-04-2021 00:00,26.66,58.17,11.53,13.9,13.87,0.8766666667,22.03666667
15-04-2021 00:00,16-04-2021 00:00,28.55,55.21,10.42,16.75,14.53,0.86,23.01333333
16-04-2021 00:00,17-04-2021 00:00,30.88,71.61,8.85,11.08,12.99,0.7733333333,23.67
17-04-2021 00:00,18-04-2021 00:00,34.26,107.89,10.68,7,13.22,0.8033333333,20.84
18-04-2021 00:00,19-04-2021 00:00,33.21,89.83,9,7.94,15.21,0.7766666667,23.17333333
19-04-2021 00:00,20-04-2021 00:00,30.48,63.57,12.56,11.06,11.95,0.9133333333,23.57666667
20-04-2021 00:00,21-04-2021 00:00,29.57,73.67,9.14,11.38,14.83,0.7766666667,20.86333333
21-04-2021 00:00,22-04-2021 00:00,34.79,108.35,8.75,10.51,14.38,0.7533333333,24.82333333
22-04-2021 00:00,23-04-2021 00:00,34.1,80.55,8.55,12.45,12.64,0.7566666667,22.11
23-04-2021 00:00,24-04-2021 00:00,29.28,68.52,7.31,12.52,12.86,0.6466666667,21.14666667
24-04-2021 00:00,25-04-2021 00:00,30.34,72.76,8.14,10.83,16.34,0.61,21.20666667
25-04-2021 00:00,26-04-2021 00:00,29.63,62.89,13.59,8.59,21.01,0.84,24.41333333
26-04-2021 00:00,27-04-2021 00:00,33.12,71.46,15.82,11.26,22.3,0.9866666667,22.09
27-04-2021 00:00,28-04-2021 00:00,35.88,92.84,8.47,22.6,21.58,0.77,24.71333333
28-04-2021 00:00,29-04-2021 00:00,28.51,62.14,8.87,10.13,19.11,0.75,25.64333333
29-04-2021 00:00,30-04-2021 00:00,24.32,54.12,7.66,10.15,19.4,0.7066666667,27.87
30-04-2021 00:00,01-05-2021 00:00,23.29,46.81,8.08,10.63,14.68,0.7533333333,27.77333333
01-05-2021 00:00,02-05-2021 00:00,25.68,60.34,7.72,14,15.72,0.7366666667,23.34666667
02-05-2021 00:00,03-05-2021 00:00,28.07,48.56,10.43,19.09,15.63,0.84,15.86333333
03-05-2021 00:00,04-05-2021 00:00,23.18,37.91,11.14,9.63,16.22,0.8166666667,36.28333333
04-05-2021 00:00,05-05-2021 00:00,27.99,43.33,14.18,14.01,12.61,0.66,27.16
05-05-2021 00:00,06-05-2021 00:00,26.1,42.69,13.84,13.35,13.02,0.6133333333,29.53333333
06-05-2021 00:00,07-05-2021 00:00,27.19,49.58,7.84,13.67,16.6,0.5966666667,28.54
07-05-2021 00:00,08-05-2021 00:00,26.9,49.64,8.21,12.08,15.86,0.6366666667,27.77
08-05-2021 00:00,09-05-2021 00:00,38.65,82.8,7.01,12.38,15.43,0.6433333333,27.85333333
09-05-2021 00:00,10-05-2021 00:00,35.53,70.26,6.47,11.52,15.22,0.67,27.15666667
10-05-2021 00:00,11-05-2021 00:00,21.79,39.82,6.37,10.94,13.51,0.6933333333,27.29333333
11-05-2021 00:00,12-05-2021 00:00,22.59,37.8,5.95,9.18,12.95,0.72,25.04
12-05-2021 00:00,13-05-2021 00:00,26.7,47.5,5.83,8.81,11.57,0.75,26.89
13-05-2021 00:00,14-05-2021 00:00,26.74,47.58,7.5,7.83,13.32,0.7733333333,26.66666667
14-05-2021 00:00,15-05-2021 00:00,30.37,53.82,8.15,8.31,15.14,0.8033333333,28.87666667
15-05-2021 00:00,16-05-2021 00:00,32.5,60.72,16.06,9.19,11.55,0.9466666667,28.49666667
16-05-2021 00:00,17-05-2021 00:00,36,72.55,16.46,9.62,22.04,0.9166666667,22.19
17-05-2021 00:00,18-05-2021 00:00,18.57,30.08,6.15,6.39,14.64,0.85,21.18666667
18-05-2021 00:00,19-05-2021 00:00,12.18,17.49,6.88,6.07,13.32,0.8266666667,12.54
19-05-2021 00:00,20-05-2021 00:00,10.12,16.58,5.79,5.49,12.59,0.65,14.72666667
20-05-2021 00:00,21-05-2021 00:00,24.58,64.03,5.55,4.9,13.55,0.3866666667,23.93
21-05-2021 00:00,22-05-2021 00:00,28.51,66.75,5.32,4.76,10.43,0.2033333333,19.54666667
22-05-2021 00:00,23-05-2021 00:00,32.21,66.73,5.16,5.21,7.22,0.2433333333,23.37666667
23-05-2021 00:00,24-05-2021 00:00,31.9,66.99,5.21,5.47,12.65,0.21,23.26
24-05-2021 00:00,25-05-2021 00:00,27.98,60.91,29.21,8.82,16.02,0.2766666667,34.05666667
25-05-2021 00:00,26-05-2021 00:00,35.68,75.36,,120.69,,0.1566666667,14.10666667
26-05-2021 00:00,27-05-2021 00:00,,,,,,0,0
27-05-2021 00:00,28-05-2021 00:00,,,,,,0,0
28-05-2021 00:00,29-05-2021 00:00,,,,,,0,0
29-05-2021 00:00,30-05-2021 00:00,,,,,,0,0
30-05-2021 00:00,31-05-2021 00:00,,,,,,0,0
31-05-2021 00:00,01-06-2021 00:00,,,,,,0,0
01-06-2021 00:00,02-06-2021 00:00,,,,,,0,0
02-06-2021 00:00,03-06-2021 00:00,,,,,,0,0
03-06-2021 00:00,04-06-2021 00:00,,,,,,0,0
04-06-2021 00:00,05-06-2021 00:00,31.37,83.48,7.12,3.39,12.05,0.1533333333,18.79
05-06-2021 00:00,06-06-2021 00:00,22.67,39.42,9.58,5.87,13.54,0.3766666667,36.06
06-06-2021 00:00,07-06-2021 00:00,,,,,,0,0
07-06-2021 00:00,08-06-2021 00:00,,,,,,0,0
08-06-2021 00:00,09-06-2021 00:00,34.2,77.34,6.14,4.33,9.68,0.2766666667,22.54
09-06-2021 00:00,10-06-2021 00:00,20.28,48.56,5.33,7.81,11.49,0.1933333333,36.29666667
10-06-2021 00:00,11-06-2021 00:00,22.81,48.69,5.37,11.02,11.35,0.09333333333,14.10666667
11-06-2021 00:00,12-06-2021 00:00,10.15,25.9,10.02,12.75,11.42,0.2766666667,14.86
12-06-2021 00:00,13-06-2021 00:00,,,,,,0,0
13-06-2021 00:00,14-06-2021 00:00,,,,,,0,0
14-06-2021 00:00,15-06-2021 00:00,,,,,,0,0
15-06-2021 00:00,16-06-2021 00:00,,,,,,0,0
16-06-2021 00:00,17-06-2021 00:00,,,,,,0,0
