From Date,To Date,PM2.5,PM10,NO2,SO2,NH3,CO,Ozone
09-08-2020 00:00,10-08-2020 00:00,19.85,41.48,22.6,8.38,29.6,0.81,12.17
10-08-2020 00:00,11-08-2020 00:00,25.01,50.59,22.75,7.56,29.6,0.83,
11-08-2020 00:00,12-08-2020 00:00,16.54,33.12,22.72,8.31,29.56,0.83,13.48
12-08-2020 00:00,13-08-2020 00:00,15.19,23.59,22.99,8.64,29.58,0.78,12.12
13-08-2020 00:00,14-08-2020 00:00,,19.32,22.88,9.18,29.51,0.77,11.66
14-08-2020 00:00,15-08-2020 00:00,,16.07,22.86,7.08,29.57,0.77,10.27
15-08-2020 00:00,16-08-2020 00:00,,13.79,23.08,9.32,29.6,0.77,10.85
16-08-2020 00:00,17-08-2020 00:00,,,22.99,13.53,29.53,0.83,
17-08-2020 00:00,18-08-2020 00:00,6.49,13.98,22.83,34,36.91,0.9,8.59
18-08-2020 00:00,19-08-2020 00:00,17.68,31.79,23.82,10.73,49.14,0.82,9.2
19-08-2020 00:00,20-08-2020 00:00,23.68,,23.89,16.74,49.46,1.05,13.09
20-08-2020 00:00,21-08-2020 00:00,27.92,,23.29,14.79,49.3,0.8,
21-08-2020 00:00,22-08-2020 00:00,27.12,47.32,22.88,8.17,49.43,0.88,15.56
22-08-2020 00:00,23-08-2020 00:00,19.74,39.94,22.61,7.97,49.57,0.82,15.09
23-08-2020 00:00,24-08-2020 00:00,19.35,30.85,23.49,13,49.68,0.81,12.78
24-08-2020 00:00,25-08-2020 00:00,17.85,30.62,22.52,7.84,49.72,0.79,14.77
25-08-2020 00:00,26-08-2020 00:00,38.94,39.86,22.87,16.78,49.75,0.8,15.76
26-08-2020 00:00,27-08-2020 00:00,26.45,,22.8,8.96,49.81,0.91,
27-08-2020 00:00,28-08-2020 00:00,22.58,,22.61,8.05,49.82,0.84,13.98
28-08-2020 00:00,29-08-2020 00:00,19.3,18.36,22.63,8.04,49.93,0.86,13.63
29-08-2020 00:00,30-08-2020 00:00,,,,,,,
30-08-2020 00:00,31-08-2020 00:00,27.75,,22.31,23.33,49.92,0.98,6.58
31-08-2020 00:00,01-09-2020 00:00,25.81,33.38,22.62,10.79,49.96,0.93,6.66
01-09-2020 00:00,02-09-2020 00:00,42.06,110.62,22.24,9.13,50.12,0.94,9.1
02-09-2020 00:00,03-09-2020 00:00,33.1,81.13,22.33,10.55,50.05,0.89,6.99
03-09-2020 00:00,04-09-2020 00:00,45,147.88,23.49,13.58,49.85,0.68,8.65
04-09-2020 00:00,05-09-2020 00:00,,,,,,,
05-09-2020 00:00,06-09-2020 00:00,35.97,234.22,23.6,19.15,50.01,0.54,7.87
06-09-2020 00:00,07-09-2020 00:00,54.25,185.6,22.22,14.02,50.14,1.16,8.98
07-09-2020 00:00,08-09-2020 00:00,50.96,184.26,22.61,8.98,50.22,1.01,9.81
08-09-2020 00:00,09-09-2020 00:00,40.91,132.24,22.4,8.88,50.17,1.01,10.89
09-09-2020 00:00,10-09-2020 00:00,34.86,128.75,22.58,8.02,50.13,1.09,10.93
10-09-2020 00:00,11-09-2020 00:00,38.27,149.98,22.5,8.67,50.2,1.04,10.04
11-09-2020 00:00,12-09-2020 00:00,45.96,99.97,22.5,9.77,50.11,1.04,9.87
12-09-2020 00:00,13-09-2020 00:00,81.59,91.26,22.33,7.58,50.14,0.94,9.39
13-09-2020 00:00,14-09-2020 00:00,32.63,57.53,22.53,5.99,50.18,0.94,9.55
14-09-2020 00:00,15-09-2020 00:00,35.57,72.34,22.72,9.73,50.08,0.8,8.53
15-09-2020 00:00,16-09-2020 00:00,45.56,84.03,22.66,9.27,50.07,0.77,5.86
16-09-2020 00:00,17-09-2020 00:00,40.95,100.06,22.36,10.59,50.11,0.87,4.59
17-09-2020 00:00,18-09-2020 00:00,34.49,77.72,22.52,17.41,50.07,0.77,4.03
18-09-2020 00:00,19-09-2020 00:00,41.75,73.04,22.6,10.94,50.1,1.06,3.99
19-09-2020 00:00,20-09-2020 00:00,43.6,89.26,22.38,13.24,50.08,0.97,4.1
20-09-2020 00:00,21-09-2020 00:00,41.3,80.15,22.45,30.11,50.27,0.94,3.95
21-09-2020 00:00,22-09-2020 00:00,38.81,,22.49,8.41,50.05,0.98,4.21
22-09-2020 00:00,23-09-2020 00:00,37.48,89.57,22.56,11.41,50.17,1,4.52
23-09-2020 00:00,24-09-2020 00:00,29.05,40.14,22.71,7.62,50.12,1.06,4.27
24-09-2020 00:00,25-09-2020 00:00,53.47,,22.58,25.92,50.05,1.09,4.38
25-09-2020 00:00,26-09-2020 00:00,43.9,,23.86,14.77,50.28,0.88,5.07
26-09-2020 00:00,27-09-2020 00:00,35.14,,22.42,4.85,50.05,0.82,4.03
27-09-2020 00:00,28-09-2020 00:00,46.42,,22.25,15.54,50.17,0.83,4
28-09-2020 00:00,29-09-2020 00:00,48.39,,22.19,9.52,50.05,0.98,3.97
29-09-2020 00:00,30-09-2020 00:00,57.03,,22.57,19.22,50.1,0.93,4.04
30-09-2020 00:00,01-10-2020 00:00,64.68,,22.23,17.1,50.2,0.97,4.12
01-10-2020 00:00,02-10-2020 00:00,53.47,,22.54,12.77,50.09,0.93,4.16
02-10-2020 00:00,03-10-2020 00:00,63.5,,22.39,14.03,50.11,0.96,4.83
03-10-2020 00:00,04-10-2020 00:00,66.89,177.25,22.45,14.11,50.14,1.05,4.96
04-10-2020 00:00,05-10-2020 00:00,53.62,119.09,22.4,15.83,50.07,0.88,4.56
05-10-2020 00:00,06-10-2020 00:00,57.66,148.46,22.59,11.51,50.04,1.01,4.44
06-10-2020 00:00,07-10-2020 00:00,77.02,175.45,22.58,22.32,50.1,1.1,4.37
07-10-2020 00:00,08-10-2020 00:00,82.43,181.78,22.56,14.88,50.13,1.24,2.93
08-10-2020 00:00,09-10-2020 00:00,86.28,254.85,22.34,38.32,50.11,1.19,29.64
09-10-2020 00:00,10-10-2020 00:00,69.58,227.42,22.54,32.41,50.11,1.37,62.66
10-10-2020 00:00,11-10-2020 00:00,110.43,200.54,22.01,38.46,50.08,0.92,61.59
11-10-2020 00:00,12-10-2020 00:00,103.75,,22.61,37.56,50.08,1.48,62.62
12-10-2020 00:00,13-10-2020 00:00,106.24,,22.54,24.93,50.08,1.25,62.06
13-10-2020 00:00,14-10-2020 00:00,99.99,,22.7,45.02,50.08,1.3,63.1
14-10-2020 00:00,15-10-2020 00:00,85.75,,22.6,43.46,50.11,1.24,63.53
15-10-2020 00:00,16-10-2020 00:00,76.96,,22.36,35.28,50.1,1.17,64.62
16-10-2020 00:00,17-10-2020 00:00,41.58,86.56,22.18,36.38,50.17,1.18,64.33
17-10-2020 00:00,18-10-2020 00:00,54.51,103.11,22.4,13.06,50.12,1.04,64.72
18-10-2020 00:00,19-10-2020 00:00,43.72,95.1,22.36,6.96,50.11,0.95,65.04
19-10-2020 00:00,20-10-2020 00:00,55.03,125.77,22.11,8.06,50.14,1.01,65.28
20-10-2020 00:00,21-10-2020 00:00,57.08,117.84,20.3,9.03,56.14,1.11,59.22
21-10-2020 00:00,22-10-2020 00:00,78.04,154.69,15.59,11.32,70.07,1.27,45.58
22-10-2020 00:00,23-10-2020 00:00,61.36,126.12,15.88,16.24,70.19,0.99,44.86
23-10-2020 00:00,24-10-2020 00:00,77.56,,15.3,24.47,70.06,1.35,42.1
24-10-2020 00:00,25-10-2020 00:00,90.47,,15.43,40.89,70.16,1.35,41.25
25-10-2020 00:00,26-10-2020 00:00,61.79,,15.3,18.38,70.1,1.13,41.35
26-10-2020 00:00,27-10-2020 00:00,81.08,116.67,15.54,47.81,70.04,1.23,41.03
27-10-2020 00:00,28-10-2020 00:00,,189.99,15.74,26.15,70.01,1.17,39.72
28-10-2020 00:00,29-10-2020 00:00,,198.27,15.33,43.84,70,1.45,41.67
29-10-2020 00:00,30-10-2020 00:00,,142.59,15.51,42.43,70.09,1.24,39.79
30-10-2020 00:00,31-10-2020 00:00,,148.83,15.35,43.74,70.08,1.45,39.92
31-10-2020 00:00,01-11-2020 00:00,117.94,212.82,15.41,72.44,70.1,1.28,40.07
01-11-2020 00:00,02-11-2020 00:00,124.18,224.17,15.38,97.76,70.12,1.38,40.04
02-11-2020 00:00,03-11-2020 00:00,77.67,214.29,15.16,96.51,70.2,1.4,40.34
03-11-2020 00:00,04-11-2020 00:00,73.74,213.26,15.41,88.11,70.01,1.43,40.34
04-11-2020 00:00,05-11-2020 00:00,44.39,240.7,,80.1,,1.71,41.56
05-11-2020 00:00,06-11-2020 00:00,22.81,179.09,,56.89,,1.36,39.9
06-11-2020 00:00,07-11-2020 00:00,39.83,164.93,,73.47,,1.33,40.19
07-11-2020 00:00,08-11-2020 00:00,96.21,232.79,,83.93,,1.6,40.35
08-11-2020 00:00,09-11-2020 00:00,97.83,225.18,,96.74,,1.59,40.27
09-11-2020 00:00,10-11-2020 00:00,103.08,198.96,33.01,81.52,76.68,1.43,40.23
10-11-2020 00:00,11-11-2020 00:00,110.51,262.43,35.06,90.94,82.15,1.46,40.46
11-11-2020 00:00,12-11-2020 00:00,111.09,273.74,35.17,114.7,82.08,1.87,40.7
12-11-2020 00:00,13-11-2020 00:00,145.57,279.19,35.27,86.01,82.14,1.86,40.34
13-11-2020 00:00,14-11-2020 00:00,104.34,216.31,35.4,60.88,82.21,1.56,41.44
14-11-2020 00:00,15-11-2020 00:00,77.65,156.13,35.2,76.88,82.23,1.35,41.25
15-11-2020 00:00,16-11-2020 00:00,133.99,202.81,35.25,34.11,82.15,1.45,40.97
16-11-2020 00:00,17-11-2020 00:00,90.67,151.43,35.55,25.51,82.13,1.19,39.9
17-11-2020 00:00,18-11-2020 00:00,65.7,124.85,35.41,24.7,82.13,1.14,39.35
18-11-2020 00:00,19-11-2020 00:00,69.06,133.48,35.47,28.07,82.17,1.23,38.77
19-11-2020 00:00,20-11-2020 00:00,68.33,130.96,35.24,27.3,82.21,1.3,39.42
20-11-2020 00:00,21-11-2020 00:00,75.08,156.04,35.36,35.58,82.18,1.31,40.33
21-11-2020 00:00,22-11-2020 00:00,69.8,143.3,35.24,43.17,82.15,1.32,40.48
22-11-2020 00:00,23-11-2020 00:00,84.67,159.6,35.53,63.1,82.18,1.39,40.79
23-11-2020 00:00,24-11-2020 00:00,98.79,178.63,35.34,65.3,82.21,1.68,41.35
24-11-2020 00:00,25-11-2020 00:00,102.26,207.41,35.44,59.25,82.23,1.8,41.08
25-11-2020 00:00,26-11-2020 00:00,95.8,178.41,39.32,54.71,86.52,1.69,43.78
26-11-2020 00:00,27-11-2020 00:00,111.93,188.86,48.26,44.28,96.19,1.63,47.2
27-11-2020 00:00,28-11-2020 00:00,98.2,211.86,48.31,91.44,96.22,1.38,
28-11-2020 00:00,29-11-2020 00:00,74.24,142.23,48.23,90.33,96.12,1.32,
29-11-2020 00:00,30-11-2020 00:00,,,,,,,
30-11-2020 00:00,01-12-2020 00:00,,,,,,,
01-12-2020 00:00,02-12-2020 00:00,59.8,92.33,48.24,76.68,95.95,0.84,57.93
02-12-2020 00:00,03-12-2020 00:00,33.88,91.68,49.99,47.37,96.03,0.62,52.48
03-12-2020 00:00,04-12-2020 00:00,39.02,51.44,48.31,72.39,94.18,0.76,49.5
04-12-2020 00:00,05-12-2020 00:00,40.5,146.69,49.87,92.74,96.2,1.44,52.95
05-12-2020 00:00,06-12-2020 00:00,37.06,177.07,48.61,88.79,96.17,2.13,57.32
06-12-2020 00:00,07-12-2020 00:00,36.7,187.09,48.42,64.93,96.22,1.87,56.66
07-12-2020 00:00,08-12-2020 00:00,37.44,199.94,48.2,92.53,96.16,1.82,57.79
08-12-2020 00:00,09-12-2020 00:00,38.26,199.1,48.43,79.03,96.13,1.87,57.99
09-12-2020 00:00,10-12-2020 00:00,46.07,201.01,33.99,92.25,68.54,1.88,57.22
10-12-2020 00:00,11-12-2020 00:00,33.57,165.22,15.85,71.28,20.68,1.6,41.71
11-12-2020 00:00,12-12-2020 00:00,20.95,80.48,7.75,17.48,25.64,1.56,19.43
12-12-2020 00:00,13-12-2020 00:00,22.3,79.97,,18.94,,1.36,19.85
13-12-2020 00:00,14-12-2020 00:00,11.63,,,23.14,,1.63,20.22
14-12-2020 00:00,15-12-2020 00:00,22.19,,,32.46,,1.84,18.45
15-12-2020 00:00,16-12-2020 00:00,8.6,142.38,,21.66,,1.52,16.92
16-12-2020 00:00,17-12-2020 00:00,17.42,169.75,3.92,29.01,3.25,1.42,17.63
17-12-2020 00:00,18-12-2020 00:00,16.02,159.82,3.04,28.71,3.95,1.44,17.72
18-12-2020 00:00,19-12-2020 00:00,14.49,178.8,2.71,36.66,5.53,1.54,15.77
19-12-2020 00:00,20-12-2020 00:00,22.15,195.92,2.06,91.44,12.44,1.78,13.76
20-12-2020 00:00,21-12-2020 00:00,15.52,203.38,1.34,132.85,10.19,1.49,12.18
21-12-2020 00:00,22-12-2020 00:00,19.84,189.93,1.57,110.59,17.51,1.59,11.01
22-12-2020 00:00,23-12-2020 00:00,16.83,176.29,0.51,89.59,15.59,1.63,12.29
23-12-2020 00:00,24-12-2020 00:00,17.91,208.82,103.54,104.48,26.22,1.93,34.39
24-12-2020 00:00,25-12-2020 00:00,45.63,274.14,16.84,86.15,26.03,1.93,16.71
25-12-2020 00:00,26-12-2020 00:00,147.41,226.36,2.4,93.8,16.34,1.72,15.64
26-12-2020 00:00,27-12-2020 00:00,154.32,200.89,1.02,63.74,12.08,1.58,19.22
27-12-2020 00:00,28-12-2020 00:00,137.34,195.24,0.99,45.47,14.73,1.53,15.2
28-12-2020 00:00,29-12-2020 00:00,90.66,211.29,79.47,53.65,26.35,1.16,16.12
29-12-2020 00:00,30-12-2020 00:00,79.33,198.42,27.35,36.77,9.45,1.18,31.86
30-12-2020 00:00,31-12-2020 00:00,78.85,182.99,9.32,60.1,2.08,1.25,32.43
31-12-2020 00:00,01-01-2021 00:00,84.65,142.92,53.56,59.85,3.49,1.17,32.2
01-01-2021 00:00,02-01-2021 00:00,118.9,210.59,7.53,43.47,8.71,1.69,32.39
02-01-2021 00:00,03-01-2021 00:00,109.1,210.14,6.06,42.95,12.36,1.45,31.5
03-01-2021 00:00,04-01-2021 00:00,97.96,166.94,,36.65,5.6,1.28,33.58
04-01-2021 00:00,05-01-2021 00:00,125.17,213.93,5.73,39.87,9.11,1.63,36.43
05-01-2021 00:00,06-01-2021 00:00,126.45,196.73,6.96,38,7.45,1.5,49.16
06-01-2021 00:00,07-01-2021 00:00,140.69,200.44,7.45,38.38,4.94,1.63,54.07
07-01-2021 00:00,08-01-2021 00:00,131.47,200.77,5.89,35.48,8.25,1.65,54.72
08-01-2021 00:00,09-01-2021 00:00,120.84,179.5,7.39,22.36,40.24,1.52,54.29
09-01-2021 00:00,10-01-2021 00:00,101.62,164.66,12.09,31.38,78.37,1.51,60.68
10-01-2021 00:00,11-01-2021 00:00,100.39,159.56,13.91,19.97,80.61,1.56,70.21
11-01-2021 00:00,12-01-2021 00:00,87.9,148.82,13.72,24.88,79.56,1.61,70.24
12-01-2021 00:00,13-01-2021 00:00,93.81,144.75,12.55,16.8,78.99,1.46,70.24
13-01-2021 00:00,14-01-2021 00:00,88.3,151.31,13.74,26.06,81.53,1.37,58.9
14-01-2021 00:00,15-01-2021 00:00,80.69,144.36,,56.16,,1.41,54.26
15-01-2021 00:00,16-01-2021 00:00,87.18,147.16,,53.25,,1.54,59.43
16-01-2021 00:00,17-01-2021 00:00,126.81,190.82,,29.3,,1.73,50.16
17-01-2021 00:00,18-01-2021 00:00,130.82,197.61,5.71,39.01,12.81,1.61,53.02
18-01-2021 00:00,19-01-2021 00:00,121.52,190.35,24.49,24.41,14.34,1.66,58.04
19-01-2021 00:00,20-01-2021 00:00,95.48,168.45,13.98,30.97,14.34,1.51,55.4
20-01-2021 00:00,21-01-2021 00:00,125.99,200.37,16.71,30.61,9.82,1.77,50.53
21-01-2021 00:00,22-01-2021 00:00,121.79,192.81,16.17,22.49,7.89,1.62,58.49
22-01-2021 00:00,23-01-2021 00:00,145.48,227.89,40.63,31.42,11.64,1.8,48.51
23-01-2021 00:00,24-01-2021 00:00,124.33,214.07,,24.67,,1.55,33.54
24-01-2021 00:00,25-01-2021 00:00,101.39,208.99,,34.94,,1.4,44.98
25-01-2021 00:00,26-01-2021 00:00,98.89,250.34,,44.11,,1.35,53.38
26-01-2021 00:00,27-01-2021 00:00,91.68,181.94,,45.41,,1.32,59.9
27-01-2021 00:00,28-01-2021 00:00,59.22,121.95,4.51,50.87,3.75,1.37,57.86
28-01-2021 00:00,29-01-2021 00:00,85.85,157.72,6.02,51.5,3.99,1.38,55.75
29-01-2021 00:00,30-01-2021 00:00,77.68,168.81,5.86,60.93,4,1.46,46.01
30-01-2021 00:00,31-01-2021 00:00,92.42,187.97,10.13,66.24,5.43,1.44,38.24
31-01-2021 00:00,01-02-2021 00:00,97.35,179.38,14.19,85,6.71,1.51,26.56
01-02-2021 00:00,02-02-2021 00:00,107.54,201.68,15.09,93.64,7.99,1.63,18.97
02-02-2021 00:00,03-02-2021 00:00,94.59,192.15,73.99,65.39,66.48,1.51,18.55
03-02-2021 00:00,04-02-2021 00:00,128.88,224.17,380.41,62.76,292.29,1.65,15.26
04-02-2021 00:00,05-02-2021 00:00,81.96,161.88,,47.59,,1.51,29.47
05-02-2021 00:00,06-02-2021 00:00,79.83,158.43,,61.22,,1.31,40.66
06-02-2021 00:00,07-02-2021 00:00,72.96,159.89,,73.19,,1.27,38.65
07-02-2021 00:00,08-02-2021 00:00,81.88,159.79,,125.06,,1.52,39.1
08-02-2021 00:00,09-02-2021 00:00,87.22,184.89,,107.21,,1.53,38.74
09-02-2021 00:00,10-02-2021 00:00,93.62,159.65,,64,,1.62,40.09
10-02-2021 00:00,11-02-2021 00:00,126.7,206.03,,74.77,,1.79,41.56
11-02-2021 00:00,12-02-2021 00:00,84.79,166.6,,76.88,,1.81,39.36
12-02-2021 00:00,13-02-2021 00:00,108.12,167.39,,35.23,,1.57,38.83
13-02-2021 00:00,14-02-2021 00:00,110.25,172.39,,64.29,,1.65,39.61
14-02-2021 00:00,15-02-2021 00:00,129.71,188.79,,48.45,,1.6,39.86
15-02-2021 00:00,16-02-2021 00:00,100.79,162.06,,48.93,,1.61,37.24
16-02-2021 00:00,17-02-2021 00:00,94.33,142.28,,37.22,,1.4,37.58
17-02-2021 00:00,18-02-2021 00:00,85.15,157.64,,28.99,,1.67,37.74
18-02-2021 00:00,19-02-2021 00:00,87.91,153.46,111.15,94.73,88.62,1.54,38.77
19-02-2021 00:00,20-02-2021 00:00,79.12,123.21,103.1,103.4,80.1,1.34,37.58
20-02-2021 00:00,21-02-2021 00:00,83.55,141.6,101.27,96.64,79.8,1.47,36.39
21-02-2021 00:00,22-02-2021 00:00,75.24,131.31,87.97,83.77,69,1.44,37.32
22-02-2021 00:00,23-02-2021 00:00,78.12,134.07,73.35,71.05,58.37,1.41,37.36
23-02-2021 00:00,24-02-2021 00:00,84.85,161.98,,71.59,,1.55,37.1
24-02-2021 00:00,25-02-2021 00:00,97.93,171.9,77.77,68.48,65.44,1.72,36.22
25-02-2021 00:00,26-02-2021 00:00,90.43,148.45,372.71,32.72,310.74,1.46,35.1
26-02-2021 00:00,27-02-2021 00:00,74.78,136.69,164.55,30.51,135.7,1.4,35.11
27-02-2021 00:00,28-02-2021 00:00,64,140.39,119.18,31.12,99.02,1.28,35.25
28-02-2021 00:00,01-03-2021 00:00,82.38,176.91,127.29,31.97,106.58,1.42,36.35
01-03-2021 00:00,02-03-2021 00:00,82.66,150.64,108.5,33.14,89.82,1.31,35.58
02-03-2021 00:00,03-03-2021 00:00,66.81,149.87,155.09,86.26,125.56,1.45,36.07
03-03-2021 00:00,04-03-2021 00:00,99.15,173.78,164.06,,145.58,3.52,
04-03-2021 00:00,05-03-2021 00:00,59.9,173.58,162.34,108.99,145.49,2.25,
05-03-2021 00:00,06-03-2021 00:00,88.04,183.35,167.17,,154.24,1.53,
06-03-2021 00:00,07-03-2021 00:00,122.78,225.04,147.68,,150.56,1.34,
07-03-2021 00:00,08-03-2021 00:00,,,,,,,
08-03-2021 00:00,09-03-2021 00:00,,,,,,,
09-03-2021 00:00,10-03-2021 00:00,26.06,116.37,208.1,98.32,178.24,0.61,45.31
10-03-2021 00:00,11-03-2021 00:00,76.63,143.58,162.22,60.25,165.99,1.65,36.44
11-03-2021 00:00,12-03-2021 00:00,79.13,138.42,145.11,41.79,144.53,1.42,39.06
12-03-2021 00:00,13-03-2021 00:00,80.63,151.03,102.18,63.01,122.5,1.71,35.68
13-03-2021 00:00,14-03-2021 00:00,80.18,152.11,139.81,50.44,147.51,1.41,35.09
